src,dst,drop_m,src_elev,dst_elev,cross_reach,cross_province
330110,330521,17.593189245102465,85.61176071678533,68.01857147168286,False,False
330122,330111,109.85577700864744,303.1034967784327,193.24771976978528,False,False
330112,330111,214.3827789520993,407.6304987218846,193.24771976978528,False,False
330111,330681,23.892680622029133,193.24771976978528,169.35503914775614,False,False
330112,330127,48.37495728890042,407.6304987218846,359.25554143298416,False,False
330112,341021,1.5258608811909653,407.6304987218846,406.1046378406936,False,True
330112,330122,104.52700194345186,407.6304987218846,303.1034967784327,False,False
341824,330112,82.7935519062388,490.4240506281234,407.6304987218846,False,True
330112,341881,119.6645009656886,407.6304987218846,287.965997756196,False,True
330112,330523,176.0724058963129,407.6304987218846,231.5580928255717,False,False
330603,330114,111.02877599263215,116.5008171430767,5.472041150444549,False,False
330113,330114,3.5440903635955356,9.016131514040085,5.472041150444549,False,False
330114,330481,0.4812983721095696,5.472041150444549,4.99074277833498,False,False
330113,330481,4.025388735705105,9.016131514040085,4.99074277833498,False,False
330521,330113,59.00243995764278,68.01857147168286,9.016131514040085,False,False
330113,330483,5.259189035887012,9.016131514040085,3.756942478153073,False,False
330122,330182,32.72869060051261,303.1034967784327,270.3748061779201,False,False
330127,330122,56.152044654551446,359.25554143298416,303.1034967784327,False,False
330122,330726,13.733134013363497,303.1034967784327,289.3703627650692,False,False
330122,330681,133.74845763067657,303.1034967784327,169.35503914775614,False,False
330127,330803,2.0991703859859285,359.25554143298416,357.15637104699823,False,False
330127,330822,92.05449532917254,359.25554143298416,267.2010461038116,False,False
330824,330127,18.772180989372828,378.027722422357,359.25554143298416,False,False
330127,330182,88.88073525506405,359.25554143298416,270.3748061779201,False,False
341022,330127,50.35648139648225,409.6120228294664,359.25554143298416,False,True
341021,330127,46.84909640770945,406.1046378406936,359.25554143298416,False,True
330803,330182,86.78156486907812,357.15637104699823,270.3748061779201,False,False
330182,330825,55.02964079760176,270.3748061779201,215.34516538031835,False,False
330182,330781,103.95760882555297,270.3748061779201,166.41719735236714,False,False
330726,330182,18.99555658714911,289.3703627650692,270.3748061779201,False,False
330213,330203,25.41472806065488,186.79022684021731,161.37549877956243,False,False
330203,330212,81.62805897519478,161.37549877956243,79.74743980436766,False,False
330203,330281,11.412995565060271,161.37549877956243,149.96250321450216,False,False
330203,330205,140.6062707730452,161.37549877956243,20.769228006517224,False,False
330212,330205,58.978211797850435,79.74743980436766,20.769228006517224,False,False
330281,330205,129.19327520798493,149.96250321450216,20.769228006517224,False,False
330205,330211,6.8277018013000355,20.769228006517224,13.941526205217189,False,False
330205,330282,3.0714105647943803,20.769228006517224,17.697817441722844,False,False
330212,330206,24.068698978640057,79.74743980436766,55.6787408257276,False,False
330206,330211,41.737214620510414,55.6787408257276,13.941526205217189,False,False
330212,330211,65.80591359915047,79.74743980436766,13.941526205217189,False,False
330282,330211,3.756291236505655,17.697817441722844,13.941526205217189,False,False
